date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2024-03-18,SKU0168,495,444.0,14,326
2024-03-25,SKU0168,375,0.0,14,326
2024-04-01,SKU0168,237,0.0,14,326
2024-04-08,SKU0168,318,469.0,14,326
2024-04-15,SKU0168,191,0.0,14,326
2024-04-22,SKU0168,54,0.0,14,326
2024-04-29,SKU0168,99,292.0,14,326
2024-05-06,SKU0168,232,405.0,14,326
2024-05-13,SKU0168,281,307.0,14,326
2024-05-20,SKU0168,333,346.0,14,326
2024-05-27,SKU0168,210,0.0,14,326
2024-06-03,SKU0168,217,330.0,14,326
2024-06-10,SKU0168,90,0.0,14,326
2024-06-17,SKU0168,210,435.0,14,326
2024-06-24,SKU0168,196,458.0,14,326
2024-07-01,SKU0168,62,0.0,14,326
2024-07-08,SKU0168,116,415.0,14,326
2024-07-15,SKU0168,231,455.0,14,326
2024-07-22,SKU0168,129,0.0,14,326
2024-07-29,SKU0168,183,315.0,14,326
2024-08-05,SKU0168,57,0.0,14,326
2024-08-12,SKU0168,158,421.0,14,326
2024-08-19,SKU0168,35,0.0,14,326
2024-08-26,SKU0168,181,420.0,14,326
2024-09-02,SKU0168,219,,14,326
2024-09-09,SKU0168,120,0.0,14,326
2024-09-16,SKU0168,0,0.0,14,326
2024-09-23,SKU0168,247,326.0,14,326
2024-09-30,SKU0168,314,290.0,14,326
2024-10-07,SKU0168,189,0.0,14,326
2024-10-14,SKU0168,69,0.0,14,326
2024-10-21,SKU0168,0,0.0,14,326
2024-10-28,SKU0168,251,303.0,14,326
2024-11-04,SKU0168,368,436.0,14,326
2024-11-11,SKU0168,254,0.0,14,326
2024-11-18,SKU0168,231,450.0,14,326
2024-11-25,SKU0168,341,363.0,14,326
2024-12-02,SKU0168,231,0.0,14,326
2024-12-09,SKU0168,320,305.0,14,326
2024-12-16,SKU0168,198,0.0,14,326
2024-12-23,SKU0168,75,0.0,14,326
2024-12-30,SKU0168,100,338.0,14,326
2025-01-06,SKU0168,116,288.0,14,326
2025-01-13,SKU0168,0,,14,326
2025-01-20,SKU0168,0,0.0,14,326
2025-01-27,SKU0168,0,0.0,14,326
2025-02-03,SKU0168,174,439.0,14,326
2025-02-10,SKU0168,159,414.0,14,326
2025-02-17,SKU0168,170,295.0,14,326
2025-02-24,SKU0168,72,,14,326
2025-03-03,SKU0168,0,0.0,14,326
2025-03-10,SKU0168,127,337.0,14,326
2025-03-17,SKU0168,253,389.0,14,326
2025-03-24,SKU0168,322,362.0,14,326
2025-03-31,SKU0168,204,0.0,14,326
2025-04-07,SKU0168,71,0.0,14,326
2025-04-14,SKU0168,167,382.0,14,326
2025-04-21,SKU0168,144,,14,326
2025-04-28,SKU0168,248,447.0,14,326
2025-05-05,SKU0168,333,384.0,14,326
2025-05-12,SKU0168,214,0.0,14,326
2025-05-19,SKU0168,206,311.0,14,326
2025-05-26,SKU0168,262,392.0,14,326
2025-06-02,SKU0168,284,417.0,14,326
2025-06-09,SKU0168,339,449.0,14,326
2025-06-16,SKU0168,451,383.0,14,326
2025-06-23,SKU0168,462,423.0,14,326
2025-06-30,SKU0168,340,0.0,14,326
2025-07-07,SKU0168,446,458.0,14,326
2025-07-14,SKU0168,499,363.0,14,326
2025-07-21,SKU0168,372,0.0,14,326
2025-07-28,SKU0168,462,436.0,14,326
2025-08-04,SKU0168,331,0.0,14,326
2025-08-11,SKU0168,410,475.0,14,326
2025-08-18,SKU0168,427,353.0,14,326
2025-08-25,SKU0168,300,0.0,14,326
2025-09-01,SKU0168,412,311.0,14,326
2025-09-08,SKU0168,310,0.0,14,326
2025-09-15,SKU0168,409,412.0,14,326
2025-09-22,SKU0168,286,0.0,14,326
2025-09-29,SKU0168,407,331.0,14,326
2025-10-06,SKU0168,402,378.0,14,326
2025-10-13,SKU0168,393,447.0,14,326
2025-10-20,SKU0168,522,377.0,14,326
2025-10-27,SKU0168,412,0.0,14,326
2025-11-03,SKU0168,277,0.0,14,326
2025-11-10,SKU0168,273,342.0,14,326
2025-11-17,SKU0168,336,400.0,14,326
2025-11-24,SKU0168,246,0.0,14,326
2025-12-01,SKU0168,371,324.0,14,326
2025-12-08,SKU0168,239,0.0,14,326
2025-12-15,SKU0168,355,443.0,14,326
2025-12-22,SKU0168,424,318.0,14,326
2025-12-29,SKU0168,495,299.0,14,326
2024-07-01,SKU0169,731,0.0,7,136
2024-07-08,SKU0169,647,0.0,7,136
2024-07-15,SKU0169,552,0.0,7,136
2024-07-22,SKU0169,450,0.0,7,136
2024-07-29,SKU0169,341,0.0,7,136
2024-08-05,SKU0169,244,0.0,7,136
2024-08-12,SKU0169,150,0.0,7,136
2024-08-19,SKU0169,51,0.0,7,136
2024-08-26,SKU0169,181,153.0,7,136
2024-09-02,SKU0169,93,0.0,7,136
2024-09-09,SKU0169,7,0.0,7,136
2024-09-16,SKU0169,0,0.0,7,136
2024-09-23,SKU0169,181,143.0,7,136
2024-09-30,SKU0169,83,0.0,7,136
2024-10-07,SKU0169,115,183.0,7,136
2024-10-14,SKU0169,13,0.0,7,136
2024-10-21,SKU0169,0,0.0,7,136
2024-10-28,SKU0169,145,160.0,7,136
2024-11-04,SKU0169,152,119.0,7,136
2024-11-11,SKU0169,45,0.0,7,136
2024-11-18,SKU0169,124,170.0,7,136
2024-11-25,SKU0169,102,125.0,7,136
2024-12-02,SKU0169,0,0.0,7,136
2024-12-09,SKU0169,164,135.0,7,136
2024-12-16,SKU0169,60,0.0,7,136
2024-12-23,SKU0169,80,178.0,7,136
2024-12-30,SKU0169,0,0.0,7,136
2025-01-06,SKU0169,0,0.0,7,136
2025-01-13,SKU0169,149,121.0,7,136
2025-01-20,SKU0169,186,117.0,7,136
2025-01-27,SKU0169,258,131.0,7,136
2025-02-03,SKU0169,170,0.0,7,136
2025-02-10,SKU0169,211,140.0,7,136
2025-02-17,SKU0169,288,,7,136
2025-02-24,SKU0169,191,0.0,7,136
2025-03-03,SKU0169,241,137.0,7,136
2025-03-10,SKU0169,137,0.0,7,136
2025-03-17,SKU0169,47,0.0,7,136
2025-03-24,SKU0169,185,132.0,7,136
2025-03-31,SKU0169,84,0.0,7,136
2025-04-07,SKU0169,0,0.0,7,136
2025-04-14,SKU0169,0,0.0,7,136
2025-04-21,SKU0169,161,120.0,7,136
2025-04-28,SKU0169,140,170.0,7,136
2025-05-05,SKU0169,148,158.0,7,136
2025-05-12,SKU0169,62,0.0,7,136
2025-05-19,SKU0169,92,156.0,7,136
2025-05-26,SKU0169,151,171.0,7,136
2025-06-02,SKU0169,68,0.0,7,136
2025-06-09,SKU0169,114,156.0,7,136
2025-06-16,SKU0169,216,164.0,7,136
2025-06-23,SKU0169,322,192.0,7,136
2025-06-30,SKU0169,213,0.0,7,136
2025-07-07,SKU0169,295,132.0,7,136
2025-07-14,SKU0169,206,0.0,7,136
2025-07-21,SKU0169,267,120.0,7,136
2025-07-28,SKU0169,181,0.0,7,136
2025-08-04,SKU0169,217,139.0,7,136
2025-08-11,SKU0169,242,165.0,7,136
2025-08-18,SKU0169,144,0.0,7,136
2025-08-25,SKU0169,133,161.0,7,136
2025-09-01,SKU0169,98,168.0,7,136
2025-09-08,SKU0169,93,180.0,7,136
2025-09-15,SKU0169,73,119.0,7,136
2025-09-22,SKU0169,110,173.0,7,136
2025-09-29,SKU0169,21,0.0,7,136
2025-10-06,SKU0169,202,131.0,7,136
2025-10-13,SKU0169,114,0.0,7,136
2025-10-20,SKU0169,3,0.0,7,136
2025-10-27,SKU0169,200,135.0,7,136
2025-11-03,SKU0169,236,193.0,7,136
2025-11-10,SKU0169,140,0.0,7,136
2025-11-17,SKU0169,43,0.0,7,136
2025-11-24,SKU0169,180,181.0,7,136
2025-12-01,SKU0169,80,0.0,7,136
2025-12-08,SKU0169,208,183.0,7,136
2025-12-15,SKU0169,292,181.0,7,136
2025-12-22,SKU0169,208,0.0,7,136
2025-12-29,SKU0169,126,0.0,7,136
2024-01-01,SKU0170,427,0.0,14,296
2024-01-08,SKU0170,328,0.0,14,296
2024-01-15,SKU0170,306,350.0,14,296
2024-01-22,SKU0170,208,0.0,14,296
2024-01-29,SKU0170,216,390.0,14,296
2024-02-05,SKU0170,329,304.0,14,296
2024-02-12,SKU0170,408,391.0,14,296
2024-02-19,SKU0170,302,0.0,14,296
2024-02-26,SKU0170,318,395.0,14,296
2024-03-04,SKU0170,217,0.0,14,296
2024-03-11,SKU0170,228,326.0,14,296
2024-03-18,SKU0170,230,275.0,14,296
2024-03-25,SKU0170,124,0.0,14,296
2024-04-01,SKU0170,129,264.0,14,296
2024-04-08,SKU0170,161,343.0,14,296
2024-04-15,SKU0170,238,389.0,14,296
2024-04-22,SKU0170,126,0.0,14,296
2024-04-29,SKU0170,236,268.0,14,296
2024-05-06,SKU0170,140,0.0,14,296
2024-05-13,SKU0170,145,334.0,14,296
2024-05-20,SKU0170,45,0.0,14,296
2024-05-27,SKU0170,161,260.0,14,296
2024-06-03,SKU0170,207,326.0,14,296
2024-06-10,SKU0170,202,356.0,14,296
2024-06-17,SKU0170,235,387.0,14,296
2024-06-24,SKU0170,114,0.0,14,296
2024-07-01,SKU0170,233,360.0,14,296
2024-07-08,SKU0170,301,328.0,14,296
2024-07-15,SKU0170,358,283.0,14,296
2024-07-22,SKU0170,270,0.0,14,296
2024-07-29,SKU0170,290,398.0,14,296
2024-08-05,SKU0170,175,0.0,14,296
2024-08-12,SKU0170,61,0.0,14,296
2024-08-19,SKU0170,0,0.0,14,296
2024-08-26,SKU0170,126,386.0,14,296
2024-09-02,SKU0170,224,339.0,14,296
2024-09-09,SKU0170,280,365.0,14,296
2024-09-16,SKU0170,160,0.0,14,296
2024-09-23,SKU0170,125,291.0,14,296
2024-09-30,SKU0170,162,366.0,14,296
2024-10-07,SKU0170,191,341.0,14,296
2024-10-14,SKU0170,302,355.0,14,296
2024-10-21,SKU0170,217,0.0,14,296
2024-10-28,SKU0170,102,0.0,14,296
2024-11-04,SKU0170,174,292.0,14,296
2024-11-11,SKU0170,245,268.0,14,296
2024-11-18,SKU0170,270,341.0,14,296
2024-11-25,SKU0170,180,0.0,14,296
2024-12-02,SKU0170,276,371.0,14,296
2024-12-09,SKU0170,352,256.0,14,296
2024-12-16,SKU0170,261,0.0,14,296
2024-12-23,SKU0170,163,0.0,14,296
2024-12-30,SKU0170,268,250.0,14,296
2025-01-06,SKU0170,305,368.0,14,296
2025-01-13,SKU0170,276,392.0,14,296
2025-01-20,SKU0170,257,350.0,14,296
2025-01-27,SKU0170,148,0.0,14,296
2025-02-03,SKU0170,235,270.0,14,296
2025-02-10,SKU0170,137,0.0,14,296
2025-02-17,SKU0170,248,260.0,14,296
2025-02-24,SKU0170,343,287.0,14,296
2025-03-03,SKU0170,239,0.0,14,296
2025-03-10,SKU0170,296,357.0,14,296
2025-03-17,SKU0170,346,379.0,14,296
2025-03-24,SKU0170,436,318.0,14,296
2025-03-31,SKU0170,351,0.0,14,296
2025-04-07,SKU0170,354,339.0,14,296
2025-04-14,SKU0170,247,0.0,14,296
2025-04-21,SKU0170,216,332.0,14,296
2025-04-28,SKU0170,107,0.0,14,296
2025-05-05,SKU0170,118,391.0,14,296
2025-05-12,SKU0170,101,245.0,14,296
2025-05-19,SKU0170,14,0.0,14,296
2025-05-26,SKU0170,102,316.0,14,296
2025-06-02,SKU0170,189,331.0,14,296
2025-06-09,SKU0170,178,318.0,14,296
2025-06-16,SKU0170,78,0.0,14,296
2025-06-23,SKU0170,87,377.0,14,296
2025-06-30,SKU0170,0,0.0,14,296
2025-07-07,SKU0170,135,321.0,14,296
2025-07-14,SKU0170,35,0.0,14,296
2025-07-21,SKU0170,0,0.0,14,296
2025-07-28,SKU0170,151,366.0,14,296
2025-08-04,SKU0170,48,0.0,14,296
2025-08-11,SKU0170,178,316.0,14,296
2025-08-18,SKU0170,213,340.0,14,296
2025-08-25,SKU0170,205,359.0,14,296
2025-09-01,SKU0170,89,0.0,14,296
2025-09-08,SKU0170,0,0.0,14,296
2025-09-15,SKU0170,188,253.0,14,296
2025-09-22,SKU0170,105,0.0,14,296
2025-09-29,SKU0170,135,271.0,14,296
2025-10-06,SKU0170,17,0.0,14,296
2025-10-13,SKU0170,0,0.0,14,296
2025-10-20,SKU0170,0,0.0,14,296
2025-10-27,SKU0170,81,283.0,14,296
2025-11-03,SKU0170,0,0.0,14,296
2025-11-10,SKU0170,106,257.0,14,296
2025-11-17,SKU0170,95,266.0,14,296
2025-11-24,SKU0170,184,357.0,14,296
2025-12-01,SKU0170,296,248.0,14,296
2025-12-08,SKU0170,305,314.0,14,296
2025-12-15,SKU0170,362,388.0,14,296
2025-12-22,SKU0170,401,292.0,14,296
2025-12-29,SKU0170,305,0.0,14,296
2024-01-01,SKU0171,315,0.0,14,134
2024-01-08,SKU0171,252,0.0,14,134
2024-01-15,SKU0171,205,0.0,14,134
2024-01-22,SKU0171,151,0.0,14,134
2024-01-29,SKU0171,89,0.0,14,134
2024-02-05,SKU0171,22,0.0,14,134
2024-02-12,SKU0171,94,206.0,14,134
2024-02-19,SKU0171,26,0.0,14,134
2024-02-26,SKU0171,0,0.0,14,134
2024-03-04,SKU0171,42,155.0,14,134
2024-03-11,SKU0171,58,164.0,14,134
2024-03-18,SKU0171,65,214.0,14,134
2024-03-25,SKU0171,127,217.0,14,134
2024-04-01,SKU0171,71,0.0,14,134
2024-04-08,SKU0171,94,160.0,14,134
2024-04-15,SKU0171,41,0.0,14,134
2024-04-22,SKU0171,81,143.0,14,134
2024-04-29,SKU0171,14,0.0,14,134
2024-05-06,SKU0171,46,169.0,14,134
2024-05-13,SKU0171,45,195.0,14,134
2024-05-20,SKU0171,108,157.0,14,134
2024-05-27,SKU0171,44,0.0,14,134
2024-06-03,SKU0171,0,0.0,14,134
2024-06-10,SKU0171,102,213.0,14,134
2024-06-17,SKU0171,45,0.0,14,134
2024-06-24,SKU0171,0,0.0,14,134
2024-07-01,SKU0171,73,172.0,14,134
2024-07-08,SKU0171,84,214.0,14,134
2024-07-15,SKU0171,127,164.0,14,134
2024-07-22,SKU0171,192,207.0,14,134
2024-07-29,SKU0171,137,,14,134
2024-08-05,SKU0171,160,169.0,14,134
2024-08-12,SKU0171,174,141.0,14,134
2024-08-19,SKU0171,120,0.0,14,134
2024-08-26,SKU0171,57,0.0,14,134
2024-09-02,SKU0171,90,207.0,14,134
2024-09-09,SKU0171,79,164.0,14,134
2024-09-16,SKU0171,35,0.0,14,134
2024-09-23,SKU0171,0,0.0,14,134
2024-09-30,SKU0171,53,221.0,14,134
2024-10-07,SKU0171,0,0.0,14,134
2024-10-14,SKU0171,0,0.0,14,134
2024-10-21,SKU0171,98,223.0,14,134
2024-10-28,SKU0171,149,216.0,14,134
2024-11-04,SKU0171,138,159.0,14,134
2024-11-11,SKU0171,171,159.0,14,134
2024-11-18,SKU0171,202,219.0,14,134
2024-11-25,SKU0171,144,0.0,14,134
2024-12-02,SKU0171,166,175.0,14,134
2024-12-09,SKU0171,103,,14,134
2024-12-16,SKU0171,49,0.0,14,134
2024-12-23,SKU0171,0,0.0,14,134
2024-12-30,SKU0171,0,0.0,14,134
2025-01-06,SKU0171,61,158.0,14,134
2025-01-13,SKU0171,98,221.0,14,134
2025-01-20,SKU0171,30,0.0,14,134
2025-01-27,SKU0171,105,159.0,14,134
2025-02-03,SKU0171,163,194.0,14,134
2025-02-10,SKU0171,204,147.0,14,134
2025-02-17,SKU0171,152,0.0,14,134
2025-02-24,SKU0171,174,221.0,14,134
2025-03-03,SKU0171,123,0.0,14,134
2025-03-10,SKU0171,105,169.0,14,134
2025-03-17,SKU0171,110,167.0,14,134
2025-03-24,SKU0171,59,0.0,14,134
2025-03-31,SKU0171,59,183.0,14,134
2025-04-07,SKU0171,92,185.0,14,134
2025-04-14,SKU0171,26,0.0,14,134
2025-04-21,SKU0171,71,167.0,14,134
2025-04-28,SKU0171,31,0.0,14,134
2025-05-05,SKU0171,87,169.0,14,134
2025-05-12,SKU0171,132,175.0,14,134
2025-05-19,SKU0171,81,0.0,14,134
2025-05-26,SKU0171,84,,14,134
2025-06-02,SKU0171,34,0.0,14,134
2025-06-09,SKU0171,108,161.0,14,134
2025-06-16,SKU0171,36,0.0,14,134
2025-06-23,SKU0171,0,0.0,14,134
2025-06-30,SKU0171,85,161.0,14,134
2025-07-07,SKU0171,29,0.0,14,134
2025-07-14,SKU0171,95,204.0,14,134
2025-07-21,SKU0171,30,0.0,14,134
2025-07-28,SKU0171,67,219.0,14,134
2025-08-04,SKU0171,76,188.0,14,134
2025-08-11,SKU0171,119,214.0,14,134
2025-08-18,SKU0171,146,197.0,14,134
2025-08-25,SKU0171,187,224.0,14,134
2025-09-01,SKU0171,129,0.0,14,134
2025-09-08,SKU0171,180,169.0,14,134
2025-09-15,SKU0171,122,0.0,14,134
2025-09-22,SKU0171,67,0.0,14,134
2025-09-29,SKU0171,73,215.0,14,134
2025-10-06,SKU0171,21,0.0,14,134
2025-10-13,SKU0171,107,187.0,14,134
2025-10-20,SKU0171,120,,14,134
2025-10-27,SKU0171,52,0.0,14,134
2025-11-03,SKU0171,0,0.0,14,134
2025-11-10,SKU0171,46,175.0,14,134
2025-11-17,SKU0171,81,157.0,14,134
2025-11-24,SKU0171,89,159.0,14,134
2025-12-01,SKU0171,32,0.0,14,134
2025-12-08,SKU0171,85,225.0,14,134
2025-12-15,SKU0171,130,192.0,14,134
2025-12-22,SKU0171,59,0.0,14,134
2025-12-29,SKU0171,0,0.0,14,134
2024-01-01,SKU0172,216,0.0,10,56
2024-01-08,SKU0172,179,0.0,10,56
2024-01-15,SKU0172,142,0.0,10,56
2024-01-22,SKU0172,99,0.0,10,56
2024-01-29,SKU0172,57,0.0,10,56
2024-02-05,SKU0172,67,66.0,10,56
2024-02-12,SKU0172,35,0.0,10,56
2024-02-19,SKU0172,41,108.0,10,56
2024-02-26,SKU0172,4,0.0,10,56
2024-03-04,SKU0172,72,80.0,10,56
2024-03-11,SKU0172,45,0.0,10,56
2024-03-18,SKU0172,81,103.0,10,56
2024-03-25,SKU0172,90,78.0,10,56
2024-04-01,SKU0172,49,0.0,10,56
2024-04-08,SKU0172,73,87.0,10,56
2024-04-15,SKU0172,30,0.0,10,56
2024-04-22,SKU0172,67,72.0,10,56
2024-04-29,SKU0172,90,82.0,10,56
2024-05-06,SKU0172,111,94.0,10,56
2024-05-13,SKU0172,87,0.0,10,56
2024-05-20,SKU0172,94,91.0,10,56
2024-05-27,SKU0172,61,0.0,10,56
2024-06-03,SKU0172,110,95.0,10,56
2024-06-10,SKU0172,72,0.0,10,56
2024-06-17,SKU0172,32,0.0,10,56
2024-06-24,SKU0172,50,66.0,10,56
2024-07-01,SKU0172,78,84.0,10,56
2024-07-08,SKU0172,40,0.0,10,56
2024-07-15,SKU0172,6,0.0,10,56
2024-07-22,SKU0172,59,103.0,10,56
2024-07-29,SKU0172,18,0.0,10,56
2024-08-05,SKU0172,0,0.0,10,56
2024-08-12,SKU0172,0,0.0,10,56
2024-08-19,SKU0172,66,89.0,10,56
2024-08-26,SKU0172,71,69.0,10,56
2024-09-02,SKU0172,37,0.0,10,56
2024-09-09,SKU0172,0,0.0,10,56
2024-09-16,SKU0172,0,0.0,10,56
2024-09-23,SKU0172,61,66.0,10,56
2024-09-30,SKU0172,80,107.0,10,56
2024-10-07,SKU0172,31,0.0,10,56
2024-10-14,SKU0172,0,0.0,10,56
2024-10-21,SKU0172,78,100.0,10,56
2024-10-28,SKU0172,72,97.0,10,56
2024-11-04,SKU0172,97,73.0,10,56
2024-11-11,SKU0172,68,0.0,10,56
2024-11-18,SKU0172,31,0.0,10,56
2024-11-25,SKU0172,0,0.0,10,56
2024-12-02,SKU0172,78,106.0,10,56
2024-12-09,SKU0172,46,0.0,10,56
2024-12-16,SKU0172,5,0.0,10,56
2024-12-23,SKU0172,0,0.0,10,56
2024-12-30,SKU0172,54,107.0,10,56
2025-01-06,SKU0172,71,90.0,10,56
2025-01-13,SKU0172,90,77.0,10,56
2025-01-20,SKU0172,50,0.0,10,56
2025-01-27,SKU0172,70,88.0,10,56
2025-02-03,SKU0172,33,0.0,10,56
2025-02-10,SKU0172,3,0.0,10,56
2025-02-17,SKU0172,0,0.0,10,56
2025-02-24,SKU0172,44,87.0,10,56
2025-03-03,SKU0172,78,107.0,10,56
2025-03-10,SKU0172,74,78.0,10,56
2025-03-17,SKU0172,78,104.0,10,56
2025-03-24,SKU0172,93,83.0,10,56
2025-03-31,SKU0172,56,0.0,10,56
2025-04-07,SKU0172,64,67.0,10,56
2025-04-14,SKU0172,60,86.0,10,56
2025-04-21,SKU0172,78,105.0,10,56
2025-04-28,SKU0172,47,0.0,10,56
2025-05-05,SKU0172,85,73.0,10,56
2025-05-12,SKU0172,51,0.0,10,56
2025-05-19,SKU0172,72,87.0,10,56
2025-05-26,SKU0172,75,94.0,10,56
2025-06-02,SKU0172,96,104.0,10,56
2025-06-09,SKU0172,122,90.0,10,56
2025-06-16,SKU0172,94,0.0,10,56
2025-06-23,SKU0172,56,0.0,10,56
2025-06-30,SKU0172,66,80.0,10,56
2025-07-07,SKU0172,102,105.0,10,56
2025-07-14,SKU0172,59,0.0,10,56
2025-07-21,SKU0172,54,72.0,10,56
2025-07-28,SKU0172,17,0.0,10,56
2025-08-04,SKU0172,60,108.0,10,56
2025-08-11,SKU0172,20,0.0,10,56
2025-08-18,SKU0172,0,0.0,10,56
2025-08-25,SKU0172,53,96.0,10,56
2025-09-01,SKU0172,43,77.0,10,56
2025-09-08,SKU0172,51,88.0,10,56
2025-09-15,SKU0172,19,0.0,10,56
2025-09-22,SKU0172,55,70.0,10,56
2025-09-29,SKU0172,21,0.0,10,56
2025-10-06,SKU0172,0,0.0,10,56
2025-10-13,SKU0172,0,0.0,10,56
2025-10-20,SKU0172,45,109.0,10,56
2025-10-27,SKU0172,51,94.0,10,56
2025-11-03,SKU0172,86,67.0,10,56
2025-11-10,SKU0172,46,0.0,10,56
2025-11-17,SKU0172,31,102.0,10,56
2025-11-24,SKU0172,34,109.0,10,56
2025-12-01,SKU0172,38,98.0,10,56
2025-12-08,SKU0172,46,100.0,10,56
2025-12-15,SKU0172,14,0.0,10,56
2025-12-22,SKU0172,66,71.0,10,56
2025-12-29,SKU0172,34,0.0,10,56
2024-01-01,SKU0173,160,0.0,7,39
2024-01-08,SKU0173,128,0.0,7,39
2024-01-15,SKU0173,91,0.0,7,39
2024-01-22,SKU0173,57,0.0,7,39
2024-01-29,SKU0173,59,69.0,7,39
2024-02-05,SKU0173,34,0.0,7,39
2024-02-12,SKU0173,52,55.0,7,39
2024-02-19,SKU0173,54,71.0,7,39
2024-02-26,SKU0173,43,51.0,7,39
2024-03-04,SKU0173,11,0.0,7,39
2024-03-11,SKU0173,58,49.0,7,39
2024-03-18,SKU0173,25,0.0,7,39
2024-03-25,SKU0173,38,62.0,7,39
2024-04-01,SKU0173,0,0.0,7,39
2024-04-08,SKU0173,50,61.0,7,39
2024-04-15,SKU0173,88,58.0,7,39
2024-04-22,SKU0173,58,0.0,7,39
2024-04-29,SKU0173,69,48.0,7,39
2024-05-06,SKU0173,94,64.0,7,39
2024-05-13,SKU0173,63,0.0,7,39
2024-05-20,SKU0173,30,0.0,7,39
2024-05-27,SKU0173,65,57.0,7,39
2024-06-03,SKU0173,91,45.0,7,39
2024-06-10,SKU0173,52,0.0,7,39
2024-06-17,SKU0173,12,0.0,7,39
2024-06-24,SKU0173,59,50.0,7,39
2024-07-01,SKU0173,92,70.0,7,39
2024-07-08,SKU0173,59,0.0,7,39
2024-07-15,SKU0173,51,68.0,7,39
2024-07-22,SKU0173,20,,7,39
2024-07-29,SKU0173,0,0.0,7,39
2024-08-05,SKU0173,72,60.0,7,39
2024-08-12,SKU0173,38,0.0,7,39
2024-08-19,SKU0173,55,45.0,7,39
2024-08-26,SKU0173,42,55.0,7,39
2024-09-02,SKU0173,8,0.0,7,39
2024-09-09,SKU0173,34,54.0,7,39
2024-09-16,SKU0173,64,,7,39
2024-09-23,SKU0173,62,52.0,7,39
2024-09-30,SKU0173,104,63.0,7,39
2024-10-07,SKU0173,71,0.0,7,39
2024-10-14,SKU0173,99,48.0,7,39
2024-10-21,SKU0173,66,,7,39
2024-10-28,SKU0173,69,65.0,7,39
2024-11-04,SKU0173,37,0.0,7,39
2024-11-11,SKU0173,32,64.0,7,39
2024-11-18,SKU0173,0,0.0,7,39
2024-11-25,SKU0173,60,50.0,7,39
2024-12-02,SKU0173,66,67.0,7,39
2024-12-09,SKU0173,40,0.0,7,39
2024-12-16,SKU0173,76,52.0,7,39
2024-12-23,SKU0173,34,0.0,7,39
2024-12-30,SKU0173,0,0.0,7,39
2025-01-06,SKU0173,0,0.0,7,39
2025-01-13,SKU0173,0,0.0,7,39
2025-01-20,SKU0173,0,0.0,7,39
2025-01-27,SKU0173,0,0.0,7,39
2025-02-03,SKU0173,0,0.0,7,39
2025-02-10,SKU0173,42,61.0,7,39
2025-02-17,SKU0173,55,67.0,7,39
2025-02-24,SKU0173,31,0.0,7,39
2025-03-03,SKU0173,0,0.0,7,39
2025-03-10,SKU0173,0,0.0,7,39
2025-03-17,SKU0173,0,0.0,7,39
2025-03-24,SKU0173,35,59.0,7,39
2025-03-31,SKU0173,65,59.0,7,39
2025-04-07,SKU0173,65,62.0,7,39
2025-04-14,SKU0173,26,0.0,7,39
2025-04-21,SKU0173,33,70.0,7,39
2025-04-28,SKU0173,66,54.0,7,39
2025-05-05,SKU0173,42,0.0,7,39
2025-05-12,SKU0173,21,0.0,7,39
2025-05-19,SKU0173,31,48.0,7,39
2025-05-26,SKU0173,0,0.0,7,39
2025-06-02,SKU0173,69,51.0,7,39
2025-06-09,SKU0173,66,68.0,7,39
2025-06-16,SKU0173,36,0.0,7,39
2025-06-23,SKU0173,0,0.0,7,39
2025-06-30,SKU0173,59,69.0,7,39
2025-07-07,SKU0173,27,0.0,7,39
2025-07-14,SKU0173,56,48.0,7,39
2025-07-21,SKU0173,17,0.0,7,39
2025-07-28,SKU0173,36,48.0,7,39
2025-08-04,SKU0173,0,0.0,7,39
2025-08-11,SKU0173,0,0.0,7,39
2025-08-18,SKU0173,0,0.0,7,39
2025-08-25,SKU0173,68,45.0,7,39
2025-09-01,SKU0173,30,0.0,7,39
2025-09-08,SKU0173,0,0.0,7,39
2025-09-15,SKU0173,36,54.0,7,39
2025-09-22,SKU0173,62,56.0,7,39
2025-09-29,SKU0173,67,46.0,7,39
2025-10-06,SKU0173,100,61.0,7,39
2025-10-13,SKU0173,61,0.0,7,39
2025-10-20,SKU0173,28,0.0,7,39
2025-10-27,SKU0173,75,71.0,7,39
2025-11-03,SKU0173,68,53.0,7,39
2025-11-10,SKU0173,54,54.0,7,39
2025-11-17,SKU0173,20,0.0,7,39
2025-11-24,SKU0173,62,64.0,7,39
2025-12-01,SKU0173,51,67.0,7,39
2025-12-08,SKU0173,14,0.0,7,39
2025-12-15,SKU0173,41,58.0,7,39
2025-12-22,SKU0173,33,62.0,7,39
2025-12-29,SKU0173,59,71.0,7,39
2024-01-01,SKU0174,272,0.0,10,107
2024-01-08,SKU0174,201,0.0,10,107
2024-01-15,SKU0174,119,0.0,10,107
2024-01-22,SKU0174,62,0.0,10,107
2024-01-29,SKU0174,149,155.0,10,107
2024-02-05,SKU0174,138,120.0,10,107
2024-02-12,SKU0174,72,0.0,10,107
2024-02-19,SKU0174,117,191.0,10,107
2024-02-26,SKU0174,157,185.0,10,107
2024-03-04,SKU0174,89,0.0,10,107
2024-03-11,SKU0174,120,137.0,10,107
2024-03-18,SKU0174,51,0.0,10,107
2024-03-25,SKU0174,0,0.0,10,107
2024-04-01,SKU0174,66,131.0,10,107
2024-04-08,SKU0174,0,0.0,10,107
