sale_date,order_id,sku_id,quantity,unit_price,discount_pct,revenue,customer_id,region,channel,payment_method,shipping_days,order_status,sales_rep,warehouse
02/03/2026,ORD101834,SKU0001,4,174.2,45,383.24,CUST01645,Aswan,Marketplace,Card,9.0,Completed,Omar,WH-05
04/13/2026,ORD101285,SKU0196,1,347.96,30,243.57,CUST02017,Cairo,Marketplace,,2.0,Completed,,WH-02
2026-03-03,ORD101714,SKU0182,1,166.4,15,141.44,CUST00868,Tanta,Store,Wallet,6.0,Completed,Mona,WH-05
06/14/2026,ORD103687,SKU0198,1,158.19,5,150.28,CUST00195,Mansoura,Wholesale,Cash,9.0,Completed,,WH-04
2026-05-01,ORD101732,SKU0078,1,275.08,35,178.8,CUST00293,Giza,Marketplace,BNPL,8.0,Completed,Mona,WH-01
02/02/2026,ORD104183,SKU0069,1,216.9,5,206.06,CUST00704,Cairo,Online,Wallet,6.0,Completed,Ali,WH-05
04/13/2026,ORD103293,SKU0026,5,420.58,20,1682.32,CUST02526,Giza,Marketplace,Wallet,1.0,Completed,Ali,WH-05
03/14/2026,ORD103178,SKU0123,1,17.89,45,9.84,CUST01863,Luxor,Store,Card,,Completed,Mona,WH-02
2026-07-14,ORD104729,SKU0066,2,120.44,45,132.48,CUST01551,Alexandria,Online,Cash,4.0,Cancelled,Ali,WH-05
21/05/2026,ORD101534,SKU0100,4,372.89,10,1342.4,CUST01444,Luxor,Wholesale,Cash,4.0,Completed,Mona,WH-02
08/06/2026,ORD101378,SKU0090,1,255.16,25,191.37,CUST01913,Giza,Marketplace,,4.0,Completed,Mona,WH-05
07/01/2026,ORD104355,SKU0144,4,172.32,15,585.89,CUST01281,Alexandria,Store,Card,2.0,Completed,Omar,WH-02
2026-07-01,ORD101755,SKU0082,5,226.11,20,904.44,CUST02909,Luxor,Marketplace,Wallet,9.0,Completed,Youssef,WH-03
2026-07-06,ORD104233,SKU0011,3,172.26,0,516.78,CUST00699,Aswan,Wholesale,Card,10.0,Completed,Mona,WH-04
04/22/2026,ORD102977,SKU0200,2,322.77,45,355.05,CUST00334,Luxor,Marketplace,Cash,10.0,Completed,Youssef,WH-01
17/06/2026,ORD101738,SKU0190,3,241.87,10,653.05,CUST01739,Giza,Wholesale,Card,6.0,Cancelled,Mona,WH-04
2026-02-21,ORD102617,SKU0119,1,72.08,15,61.27,CUST01029,Alexandria,Online,Wallet,1.0,Completed,,WH-03
2026-02-22,ORD102427,SKU0018,2,387.95,0,775.9,CUST02857,Alexandria,Marketplace,Cash,10.0,Completed,Youssef,WH-02
05/08/2026,ORD101409,SKU0033,2,108.18,15,183.91,CUST01757,Alexandria,Marketplace,Cash,10.0,Completed,Ali,WH-05
2026-06-10,ORD102483,SKU0004,1,35.14,25,26.36,CUST02994,Alexandria,Marketplace,Card,10.0,Completed,Omar,WH-03
26/04/2026,ORD104874,SKU0200,2,309.45,0,618.9,CUST02237,Aswan,Store,,2.0,Cancelled,Ali,WH-03
19/01/2026,ORD100600,SKU0186,1,32.8,25,24.6,CUST02379,Mansoura,Online,,4.0,Completed,Youssef,WH-05
13/04/2026,ORD100649,SKU0134,2,298.61,15,507.64,CUST01059,Mansoura,Store,Cash,10.0,Completed,Sara,WH-05
06/13/2026,ORD100077,SKU0083,1,53.75,5,51.06,CUST00748,Aswan,Online,Card,,Completed,Sara,WH-05
2026-06-08,ORD101313,SKU0046,2,60.69,0,121.38,CUST01786,Tanta,Store,BNPL,6.0,Completed,Sara,WH-04
01/11/2026,ORD100596,SKU0128,1,77.2,35,50.18,CUST00786,Cairo,Marketplace,Wallet,6.0,Completed,,WH-01
10/07/2026,ORD101049,SKU0060,2,313.43,0,626.86,CUST00902,Tanta,Online,Card,1.0,Completed,Youssef,WH-05
05/13/2026,ORD101328,SKU0133,5,387.8,15,1648.15,CUST01891,Alexandria,Online,BNPL,4.0,Completed,Sara,WH-02
05/21/2026,ORD104332,SKU0118,5,90.74,15,385.64,CUST02780,Cairo,Online,Cash,,Completed,Sara,WH-04
05/18/2026,ORD104377,SKU0095,2,149.85,25,224.77,CUST00889,Aswan,Wholesale,Wallet,9.0,Completed,Sara,WH-04
05/03/2026,ORD100681,SKU0002,5,303.12,35,985.14,CUST01020,Alexandria,Store,Wallet,2.0,Completed,Omar,WH-02
2026-02-13,ORD104941,SKU0049,3,176.85,20,424.44,CUST00192,Mansoura,Store,Wallet,2.0,Completed,Omar,WH-05
01/23/2026,ORD103256,SKU0054,3,170.28,25,383.13,CUST02389,Cairo,Store,Cash,5.0,Completed,Youssef,WH-05
12/26/2025,ORD101027,SKU0087,2,163.89,35,213.06,CUST00208,Aswan,Marketplace,Card,3.0,Completed,Mona,WH-04
28/01/2026,ORD100567,SKU0185,2,59.91,45,65.9,CUST02171,Tanta,Online,,3.0,Completed,Ali,WH-04
2026-06-03,ORD101344,SKU0146,1,14.67,5,13.94,CUST02717,Mansoura,Marketplace,Card,2.0,Cancelled,Omar,WH-04
06/28/2026,ORD101496,SKU0051,1,22.23,35,14.45,CUST02950,Luxor,Online,BNPL,,Completed,Mona,WH-05
2026-04-11,ORD102631,SKU0050,2,12.96,10,23.33,CUST02370,Luxor,Online,Cash,8.0,Completed,Omar,WH-03
2026-01-10,ORD100557,SKU0091,5,96.53,35,313.72,CUST00549,Aswan,Online,Cash,4.0,Completed,Sara,WH-04
20/07/2026,ORD102544,SKU0041,1,345.97,10,311.37,CUST00867,Mansoura,Online,Wallet,3.0,Completed,,WH-04
03/03/2026,ORD104290,SKU0026,2,416.34,35,541.24,CUST00558,Tanta,Wholesale,BNPL,7.0,Completed,Sara,WH-04
02/18/2026,ORD100798,SKU0041,2,334.91,15,569.35,CUST02662,Alexandria,Marketplace,,,Completed,Mona,WH-01
04/03/2026,ORD100597,SKU0103,1,138.11,0,138.11,CUST01301,Luxor,Marketplace,BNPL,9.0,Completed,Sara,WH-04
2026-02-28,ORD104871,SKU0095,2,156.65,25,234.98,CUST00847,Luxor,Store,Cash,2.0,Completed,Sara,WH-04
30/05/2026,ORD100918,SKU0147,5,256.26,20,1025.04,CUST01890,Cairo,Store,,3.0,Completed,Omar,WH-03
05/29/2026,ORD102503,SKU0118,3,82.95,20,199.08,CUST02888,Aswan,Online,Wallet,3.0,Completed,Sara,WH-04
04/05/2026,ORD103091,SKU0121,1,451.28,25,338.46,CUST02405,Giza,Online,Wallet,7.0,Completed,Ali,WH-02
13/05/2026,ORD100674,SKU0173,3,160.39,25,360.88,CUST01908,Tanta,Wholesale,Card,3.0,Completed,Mona,WH-01
05/01/2026,ORD101782,SKU0019,2,89.46,30,125.24,CUST00102,Luxor,Store,BNPL,10.0,Completed,Mona,WH-01
05/16/2026,ORD101747,SKU0141,3,278.39,15,709.89,CUST01579,Tanta,Store,,8.0,Completed,Sara,WH-05
07/05/2026,ORD102080,SKU0004,2,39.39,10,70.9,CUST00035,Cairo,Wholesale,Card,7.0,Completed,,WH-01
27/02/2026,ORD100798,SKU0025,4,154.43,20,-494.18,CUST00784,Tanta,Marketplace,Card,4.0,Returned,Youssef,WH-01
07/02/2026,ORD101948,SKU0116,2,274.55,35,-356.92,CUST02229,Tanta,Marketplace,Wallet,5.0,Returned,Sara,WH-02
02/22/2026,ORD101573,SKU0143,2,142.98,30,200.17,CUST02535,Luxor,Store,Card,,Completed,Youssef,WH-04
07/15/2026,ORD103652,SKU0032,1,276.26,35,179.57,CUST01404,Cairo,Store,,6.0,Completed,,WH-02
02/18/2026,ORD104374,SKU0008,3,53.35,5,152.05,CUST01686,Alexandria,Marketplace,Wallet,6.0,Completed,Ali,WH-02
03/22/2026,ORD104808,SKU0150,6,174.32,30,732.14,CUST00296,Aswan,Marketplace,,3.0,Completed,,WH-05
06/27/2026,ORD103335,SKU0099,3,356.25,15,908.44,CUST01246,Luxor,Marketplace,Wallet,4.0,Completed,Mona,WH-03
2026-04-06,ORD100770,SKU0128,2,74.38,30,104.13,CUST00315,Alexandria,Marketplace,Card,10.0,Completed,,WH-05
01/16/2026,ORD101471,SKU0195,2,321.13,20,513.81,CUST01043,Alexandria,Store,Wallet,9.0,Completed,Sara,WH-04
02/16/2026,ORD103884,SKU0031,2,118.53,30,165.94,CUST00184,Luxor,Online,Wallet,,Completed,Youssef,WH-04
2026-06-10,ORD101767,SKU0111,3,251.92,45,415.67,CUST02462,Cairo,Online,Cash,1.0,Completed,Ali,WH-05
2026-05-14,ORD103526,SKU0026,3,439.73,5,1253.23,CUST02771,Giza,Marketplace,Wallet,3.0,Completed,Youssef,WH-04
01/04/2026,ORD101121,SKU0054,1,186.23,30,130.36,CUST02976,Tanta,Wholesale,Cash,4.0,Completed,Youssef,WH-03
07/09/2026,ORD101057,SKU0161,3,249.22,30,523.36,CUST00596,Tanta,Store,BNPL,1.0,Completed,Mona,WH-04
2026-06-21,ORD104064,SKU0097,1,357.43,15,303.82,CUST02009,Alexandria,Wholesale,Wallet,,Completed,Sara,WH-05
03/09/2026,ORD102367,SKU0105,3,9.17,35,17.88,CUST00430,Tanta,Store,BNPL,5.0,Completed,Sara,WH-05
01/23/2026,ORD101154,SKU0027,1,410.19,0,410.19,CUST01976,Mansoura,Wholesale,BNPL,10.0,Completed,Omar,WH-01
03/12/2026,ORD101311,SKU0160,2,55.9,15,95.03,CUST01793,Cairo,Wholesale,Wallet,4.0,Completed,Omar,WH-04
2026-02-06,ORD104435,SKU0119,3,69.71,0,209.13,CUST01416,Giza,Marketplace,Card,8.0,Completed,Omar,WH-03
2026-06-21,ORD102154,SKU0166,1,149.88,5,142.39,CUST02464,Cairo,Marketplace,,,Completed,,WH-05
2026-01-03,ORD103040,SKU0005,3,250.52,35,488.51,CUST00716,Cairo,Marketplace,Wallet,2.0,Completed,Mona,WH-05
02/19/2026,ORD103910,SKU0056,5,80.13,20,320.52,CUST00893,Cairo,Online,,10.0,Completed,,WH-04
2026-04-06,ORD104673,SKU0178,2,36.6,45,40.26,CUST00838,Aswan,Wholesale,BNPL,10.0,Completed,Youssef,WH-02
2026-05-29,ORD103054,SKU0163,3,418.13,45,689.91,CUST00755,Alexandria,Wholesale,Card,3.0,Completed,Youssef,WH-04
2026-03-22,ORD101899,SKU0179,3,20.4,10,55.08,CUST00163,Alexandria,Marketplace,Wallet,10.0,Completed,Omar,WH-04
06/05/2026,ORD101298,SKU0052,3,124.13,5,353.77,CUST00333,Aswan,Marketplace,,5.0,Completed,,WH-04
29/12/2025,ORD101140,SKU0080,2,114.16,30,159.82,CUST01176,Alexandria,Store,BNPL,5.0,Completed,Mona,WH-01
14/02/2026,ORD100990,SKU0157,4,24.24,20,77.57,CUST01933,Mansoura,Store,Wallet,7.0,Completed,Omar,WH-04
03/19/2026,ORD101409,SKU0147,3,288.72,25,649.62,CUST02598,Alexandria,Store,Wallet,1.0,Completed,Sara,WH-03
05/12/2026,ORD103035,SKU0167,1,11.3,10,10.17,CUST02329,Aswan,Store,Wallet,9.0,Completed,,WH-04
2026-03-09,ORD103026,SKU0068,3,317.12,20,761.09,CUST00276,Tanta,Store,,2.0,Completed,Youssef,WH-04
05/11/2026,ORD101989,SKU0095,3,170.32,0,510.96,CUST01159,Alexandria,Marketplace,,10.0,Completed,Mona,WH-01
29/05/2026,ORD104841,SKU0105,4,8.89,0,35.56,CUST02820,Mansoura,Marketplace,Card,8.0,Completed,Mona,WH-04
2026-04-22,ORD100327,SKU0015,5,146.56,35,-476.32,CUST00527,Aswan,Online,BNPL,7.0,Returned,Youssef,WH-01
09/05/2026,ORD103984,SKU0124,1,217.31,45,119.52,CUST01968,Mansoura,Store,,7.0,Completed,Sara,WH-04
2026-07-13,ORD101838,SKU0071,1,297.66,30,208.36,CUST01476,Cairo,Marketplace,Cash,9.0,Completed,Omar,WH-03
01/28/2026,ORD101310,SKU0121,2,412.98,30,578.17,CUST01380,Alexandria,Online,Card,3.0,Completed,Mona,WH-04
21/07/2026,ORD102823,SKU0165,1,129.23,0,129.23,CUST02194,Alexandria,Wholesale,Cash,9.0,Completed,Omar,WH-04
21/03/2026,ORD103701,SKU0199,3,310.83,45,512.87,CUST01298,Alexandria,Store,BNPL,,Completed,Youssef,WH-03
2026-04-29,ORD103263,SKU0165,5,134.29,10,604.3,CUST02974,Alexandria,Wholesale,Cash,1.0,Completed,Ali,WH-01
06/01/2026,ORD101647,SKU0067,1,42.6,35,27.69,CUST01467,Mansoura,Online,Card,3.0,Completed,Mona,WH-02
29/05/2026,ORD103581,SKU0098,1,124.39,5,118.17,CUST00377,Giza,Marketplace,Cash,8.0,Completed,,WH-05
12/04/2026,ORD102081,SKU0029,2,31.83,30,44.56,CUST01120,Aswan,Marketplace,BNPL,9.0,Completed,Sara,WH-02
22/06/2026,ORD104399,SKU0087,1,154.52,35,100.44,CUST01659,Tanta,Online,BNPL,2.0,Completed,Omar,WH-03
2026-05-13,ORD101270,SKU0057,4,418.03,0,1672.12,CUST01175,Cairo,Store,Card,3.0,Completed,,WH-04
23/04/2026,ORD102394,SKU0069,5,210.31,45,578.35,CUST00674,Tanta,Marketplace,Cash,7.0,Completed,Sara,WH-04
2026-01-06,ORD101099,SKU0017,4,43.38,10,156.17,CUST02090,Tanta,Store,,,Completed,,WH-04
2026-05-06,ORD102567,SKU0005,1,244.52,10,220.07,CUST02946,Mansoura,Store,Cash,2.0,Completed,Sara,WH-03
22/03/2026,ORD102058,SKU0012,6,108.16,45,356.93,CUST02461,Alexandria,Online,BNPL,8.0,Completed,Sara,WH-03
05/04/2026,ORD101588,SKU0098,3,106.96,45,176.48,CUST01237,Mansoura,Store,Card,,Completed,Youssef,WH-03
11/06/2026,ORD102796,SKU0183,6,320.42,10,1730.27,CUST01410,Luxor,Online,Card,1.0,Completed,Mona,WH-01
2025-12-30,ORD103977,SKU0001,6,197.29,20,946.99,CUST02833,Tanta,Wholesale,,8.0,Completed,Youssef,WH-02
22/01/2026,ORD100513,SKU0013,2,199.09,15,338.45,CUST01556,Luxor,Online,BNPL,2.0,Completed,Sara,WH-05
2026-06-20,ORD102164,SKU0020,3,258.52,10,698.0,CUST02897,Cairo,Online,Cash,10.0,Completed,,WH-04
2026-06-29,ORD101300,SKU0097,1,326.38,30,-228.47,CUST02415,Cairo,Wholesale,Wallet,6.0,Returned,Youssef,WH-04
22/03/2026,ORD104658,SKU0196,1,356.35,5,338.53,CUST02607,Aswan,Online,Cash,10.0,Completed,Omar,WH-05
04/20/2026,ORD101500,SKU0182,6,176.51,25,-794.3,CUST00665,Mansoura,Wholesale,BNPL,9.0,Returned,Ali,WH-05
01/14/2026,ORD103925,SKU0113,4,80.77,20,258.46,CUST01797,Mansoura,Online,BNPL,8.0,Completed,Omar,WH-02
2026-01-27,ORD100625,SKU0164,2,204.3,30,286.02,CUST02411,Giza,Wholesale,Cash,5.0,Completed,Youssef,WH-03
12/31/2025,ORD101997,SKU0119,1,74.16,30,51.91,CUST01436,Giza,Online,Card,8.0,Completed,Mona,WH-02
12/06/2026,ORD100477,SKU0200,6,312.72,25,1407.24,CUST02276,Aswan,Store,Wallet,6.0,Completed,,WH-04
2026-07-17,ORD102010,SKU0156,5,120.25,25,450.94,CUST00046,Tanta,Marketplace,Card,8.0,Completed,Ali,WH-04
2026-07-21,ORD100243,SKU0081,1,151.15,0,151.15,CUST00183,Giza,Marketplace,BNPL,10.0,Completed,Omar,WH-04
12/04/2026,ORD104270,SKU0198,1,160.02,35,104.01,CUST00275,Giza,Marketplace,Card,7.0,Completed,Omar,WH-03
02/11/2026,ORD104286,SKU0042,4,94.61,35,245.99,CUST00094,Mansoura,Marketplace,Wallet,9.0,Completed,Ali,WH-03
11/07/2026,ORD100604,SKU0177,1,176.09,5,167.29,CUST00469,Giza,Online,BNPL,4.0,Completed,Ali,WH-01
04/07/2026,ORD104565,SKU0027,2,447.54,35,581.8,CUST01799,Aswan,Wholesale,,5.0,Completed,Ali,WH-05
06/03/2026,ORD101101,SKU0101,1,173.23,5,164.57,CUST02309,Luxor,Store,,3.0,Completed,Omar,WH-05
06/12/2026,ORD101933,SKU0096,5,53.45,35,173.71,CUST00547,Luxor,Marketplace,Cash,7.0,Completed,Youssef,WH-03
2026-04-06,ORD104931,SKU0136,2,372.09,20,-595.34,CUST01624,Alexandria,Store,Cash,4.0,Returned,Omar,WH-03
01/02/2026,ORD102528,SKU0073,2,70.5,15,119.85,CUST02586,Giza,Wholesale,,,Completed,Sara,WH-03
05/25/2026,ORD101978,SKU0031,1,123.9,30,86.73,CUST01965,Luxor,Wholesale,Cash,10.0,Completed,Youssef,WH-04
2026-01-26,ORD101040,SKU0066,2,127.55,20,204.08,CUST01255,Aswan,Store,BNPL,2.0,Completed,Ali,WH-01
2026-01-25,ORD101137,SKU0140,1,284.48,15,241.81,CUST00427,Mansoura,Online,,5.0,Cancelled,,WH-01
04/10/2026,ORD104340,SKU0044,3,294.26,35,573.81,CUST00464,Giza,Marketplace,Card,4.0,Completed,Ali,WH-02
2026-05-11,ORD104685,SKU0067,6,47.14,15,240.41,CUST02059,Aswan,Wholesale,BNPL,4.0,Completed,,WH-05
15/03/2026,ORD103209,SKU0014,1,83.41,5,79.24,CUST02162,Tanta,Store,Card,7.0,Completed,,WH-01
2026-04-13,ORD103673,SKU0136,3,328.94,15,838.8,CUST00966,Giza,Wholesale,Card,4.0,Completed,,WH-03
03/07/2026,ORD100829,SKU0010,2,148.96,0,297.92,CUST02168,Luxor,Store,,4.0,Completed,Youssef,WH-03
11/05/2026,ORD100030,SKU0015,1,142.41,5,135.29,CUST00150,Aswan,Wholesale,,1.0,Completed,,WH-04
03/20/2026,ORD104879,SKU0185,2,55.68,0,111.36,CUST01601,Alexandria,Online,,4.0,Completed,Ali,WH-04
06/01/2026,ORD104197,SKU0170,2,126.77,45,139.45,CUST01755,Aswan,Marketplace,BNPL,9.0,Completed,Mona,WH-02
2026-04-07,ORD101150,SKU0087,5,150.36,35,-488.67,CUST01962,Cairo,Store,Card,6.0,Returned,Omar,WH-03
13/02/2026,ORD101693,SKU0025,5,167.51,30,586.28,CUST00768,Mansoura,Online,Wallet,1.0,Completed,,WH-02
08/04/2026,ORD103357,SKU0039,3,210.28,20,504.67,CUST02010,Giza,Online,BNPL,10.0,Completed,Ali,WH-04
05/07/2026,ORD101901,SKU0010,2,130.02,0,260.04,CUST00787,Luxor,Online,Wallet,2.0,Completed,Youssef,WH-01
2026-06-07,ORD104825,SKU0199,5,308.01,35,1001.03,CUST00292,Mansoura,Marketplace,Cash,2.0,Completed,Youssef,WH-03
2026-07-04,ORD103513,SKU0183,3,307.92,20,739.01,CUST00131,Alexandria,Store,Wallet,5.0,Completed,Ali,WH-05
2026-01-02,ORD102650,SKU0041,3,357.6,45,-590.04,CUST01231,Cairo,Wholesale,Wallet,1.0,Returned,,WH-02
23/03/2026,ORD102188,SKU0052,1,114.05,10,102.64,CUST01357,Luxor,Store,BNPL,5.0,Completed,Mona,WH-04
20/03/2026,ORD104838,SKU0170,3,130.4,15,332.52,CUST02917,Luxor,Marketplace,Card,1.0,Completed,Mona,WH-03
2026-02-06,ORD103491,SKU0005,1,242.41,35,157.57,CUST00560,Alexandria,Wholesale,,2.0,Completed,,WH-01
21/04/2026,ORD104923,SKU0177,2,176.64,5,335.62,CUST01746,Cairo,Marketplace,Card,6.0,Completed,,WH-03
06/07/2026,ORD103393,SKU0085,2,24.26,15,41.24,CUST00359,Tanta,Marketplace,Cash,8.0,Completed,Sara,WH-03
10/03/2026,ORD100237,SKU0149,1,210.9,15,179.26,CUST02029,Cairo,Store,,3.0,Completed,Omar,WH-04
09/06/2026,ORD100797,SKU0173,5,170.23,35,553.25,CUST02619,Cairo,Online,Cash,7.0,Completed,Mona,WH-02
04/18/2026,ORD101892,SKU0005,2,266.31,0,532.62,CUST00206,Tanta,Wholesale,BNPL,3.0,Completed,Ali,WH-02
16/05/2026,ORD104021,SKU0138,3,187.55,45,309.46,CUST01523,Aswan,Wholesale,,10.0,Completed,Youssef,WH-02
06/15/2026,ORD103466,SKU0097,1,352.16,0,352.16,CUST02777,Luxor,Marketplace,Wallet,4.0,Completed,Ali,WH-05
29/03/2026,ORD103262,SKU0198,2,163.93,30,229.5,CUST02970,Mansoura,Wholesale,Wallet,9.0,Completed,Omar,WH-01
2026-04-25,ORD100022,SKU0189,2,223.95,5,425.5,CUST00337,Cairo,Wholesale,BNPL,3.0,Completed,Omar,WH-01
07/08/2026,ORD102709,SKU0172,1,65.27,5,-62.01,CUST02617,Mansoura,Online,,10.0,Returned,Omar,WH-04
23/05/2026,ORD101190,SKU0181,2,155.54,15,264.42,CUST00335,Giza,Marketplace,BNPL,6.0,Completed,Sara,WH-03
2026-05-20,ORD101352,SKU0068,6,280.22,25,1260.99,CUST02124,Aswan,Marketplace,Wallet,6.0,Completed,Sara,WH-01
03/19/2026,ORD103812,SKU0004,1,35.09,45,19.3,CUST02654,Giza,Store,Card,2.0,Completed,Youssef,WH-04
06/07/2026,ORD103144,SKU0071,3,294.21,20,706.1,CUST00803,Alexandria,Store,Cash,1.0,Completed,Omar,WH-05
28/01/2026,ORD102547,SKU0077,1,64.32,15,54.67,CUST01762,Luxor,Online,Cash,6.0,Completed,Ali,WH-04
2026-03-18,ORD101749,SKU0075,1,22.17,35,14.41,CUST00302,Cairo,Store,Wallet,7.0,Completed,Ali,WH-02
05/02/2026,ORD103887,SKU0100,1,383.26,10,-344.93,CUST02607,Luxor,Online,BNPL,10.0,Returned,Mona,WH-05
2026-01-29,ORD102491,SKU0128,5,77.04,15,327.42,CUST02151,Alexandria,Online,Card,2.0,Completed,Ali,WH-04
2026-03-10,ORD102198,SKU0137,2,378.62,35,492.21,CUST01575,Giza,Online,BNPL,2.0,Completed,Sara,WH-02
13/01/2026,ORD103592,SKU0038,1,274.43,15,233.27,CUST00441,Alexandria,Marketplace,BNPL,4.0,Completed,Ali,WH-04
2026-05-19,ORD100638,SKU0037,1,13.15,15,11.18,CUST00902,Aswan,Marketplace,BNPL,1.0,Completed,Sara,WH-05
03/28/2026,ORD100974,SKU0142,1,108.55,35,70.56,CUST00308,Cairo,Store,Card,1.0,Completed,Youssef,WH-05
2026-04-11,ORD104318,SKU0031,1,127.37,45,70.05,CUST00931,Tanta,Marketplace,Cash,2.0,Completed,Ali,WH-01
05/22/2026,ORD102630,SKU0081,3,148.34,0,445.02,CUST00427,Mansoura,Online,,10.0,Completed,Omar,WH-03
18/04/2026,ORD102032,SKU0012,2,109.9,0,219.8,CUST02666,Giza,Marketplace,Wallet,8.0,Completed,Sara,WH-02
2026-06-27,ORD100076,SKU0066,3,118.18,15,301.36,CUST00859,Aswan,Online,Card,4.0,Completed,Sara,WH-04
23/02/2026,ORD104138,SKU0052,2,124.65,10,-224.37,CUST01915,Alexandria,Marketplace,Wallet,8.0,Returned,Ali,WH-01
2026-05-21,ORD102460,SKU0185,2,53.05,0,106.1,CUST01626,Mansoura,Marketplace,BNPL,5.0,Completed,Ali,WH-01
02/12/2026,ORD102371,SKU0006,1,20.63,30,14.44,CUST00736,Cairo,Wholesale,,1.0,Completed,Ali,WH-04
02/02/2026,ORD102075,SKU0180,5,339.33,5,1611.82,CUST01137,Mansoura,Marketplace,Wallet,2.0,Completed,Ali,WH-01
01/03/2026,ORD101761,SKU0162,4,215.13,45,473.29,CUST02963,Mansoura,Marketplace,BNPL,3.0,Completed,Sara,WH-05
2026-03-26,ORD104407,SKU0131,2,293.25,35,381.22,CUST00288,Alexandria,Online,Card,1.0,Completed,,WH-01
2026-07-03,ORD104351,SKU0174,1,169.88,45,-93.43,CUST02204,Alexandria,Marketplace,,10.0,Returned,,WH-04
06/16/2026,ORD102656,SKU0091,3,88.87,15,226.62,CUST00902,Giza,Store,Cash,6.0,Completed,Sara,WH-04
2026-01-16,ORD102013,SKU0156,4,112.31,20,359.39,CUST00694,Luxor,Marketplace,,1.0,Completed,Ali,WH-01
17/04/2026,ORD103275,SKU0018,3,427.12,5,1217.29,CUST02513,Aswan,Store,Cash,1.0,Completed,,WH-02
2026-03-10,ORD102296,SKU0195,3,315.95,35,616.1,CUST02620,Cairo,Marketplace,Cash,,Completed,Youssef,WH-03
05/19/2026,ORD102789,SKU0097,1,371.46,10,334.31,CUST00230,Mansoura,Store,,10.0,Completed,Mona,WH-04
01/21/2026,ORD101142,SKU0005,2,238.81,10,429.86,CUST02241,Giza,Marketplace,,9.0,Completed,Sara,WH-05
07/01/2026,ORD100531,SKU0015,3,143.59,20,344.62,CUST01979,Tanta,Store,Wallet,1.0,Completed,,WH-01
17/07/2026,ORD104840,SKU0183,6,311.33,10,1681.18,CUST01985,Tanta,Marketplace,Wallet,4.0,Completed,Omar,WH-04
05/05/2026,ORD100684,SKU0115,3,325.56,10,879.01,CUST02973,Tanta,Wholesale,,4.0,Completed,Sara,WH-03
07/19/2026,ORD101379,SKU0085,1,23.74,35,15.43,CUST00526,Cairo,Marketplace,BNPL,6.0,Completed,Youssef,WH-02
30/01/2026,ORD102962,SKU0050,2,13.01,5,24.72,CUST02983,Tanta,Store,Card,6.0,Completed,Omar,WH-03
06/01/2026,ORD102299,SKU0140,5,299.44,10,1347.48,CUST01691,Alexandria,Online,Cash,10.0,Completed,Sara,WH-01
25/01/2026,ORD101223,SKU0142,2,95.48,45,105.03,CUST00929,Luxor,Online,Wallet,4.0,Cancelled,Youssef,WH-04
09/02/2026,ORD102684,SKU0025,2,148.17,15,251.89,CUST02818,Tanta,Online,BNPL,6.0,Completed,,WH-04
2026-02-22,ORD102355,SKU0070,1,172.8,20,138.24,CUST02937,Luxor,Store,Wallet,8.0,Completed,Omar,WH-04
2026-05-23,ORD103590,SKU0148,4,51.22,20,163.9,CUST01026,Aswan,Store,Card,1.0,Completed,Youssef,WH-01
05/15/2026,ORD104434,SKU0041,2,317.69,10,571.84,CUST01294,Tanta,Marketplace,BNPL,2.0,Completed,Ali,WH-02
09/05/2026,ORD100613,SKU0042,1,93.97,0,93.97,CUST01936,Giza,Online,Card,1.0,Completed,Mona,WH-01
09/05/2026,ORD100081,SKU0072,1,166.94,45,91.82,CUST01287,Giza,Wholesale,,6.0,Cancelled,Sara,WH-04
04/01/2026,ORD104163,SKU0118,1,93.18,25,69.89,CUST02426,Giza,Online,Cash,10.0,Completed,Sara,WH-03
01/24/2026,ORD100647,SKU0125,3,420.53,30,883.11,CUST00906,Luxor,Wholesale,Cash,8.0,Completed,Mona,WH-05
2026-03-31,ORD103972,SKU0072,1,165.91,30,116.14,CUST00180,Aswan,Online,Wallet,4.0,Completed,Mona,WH-03
15/03/2026,ORD102072,SKU0049,3,172.4,5,-491.34,CUST01476,Aswan,Store,BNPL,1.0,Returned,Youssef,WH-04
02/18/2026,ORD103328,SKU0066,2,125.94,30,176.32,CUST01031,Tanta,Marketplace,Wallet,2.0,Completed,Sara,WH-01
28/01/2026,ORD104964,SKU0140,2,327.65,15,557.0,CUST01507,Alexandria,Marketplace,Cash,3.0,Completed,Mona,WH-05
2026-07-03,ORD102122,SKU0001,2,179.43,15,-305.03,CUST01243,Tanta,Wholesale,Wallet,1.0,Returned,,WH-01
2026-01-27,ORD102769,SKU0050,5,14.4,5,68.4,CUST00842,Luxor,Marketplace,,1.0,Completed,Sara,WH-05
01/03/2026,ORD101076,SKU0026,50,397.15,25,14893.12,CUST00790,Alexandria,Marketplace,Card,8.0,Completed,Ali,WH-02
2026-06-16,ORD100422,SKU0087,1,151.71,10,136.54,CUST01158,Mansoura,Marketplace,,3.0,Completed,Youssef,WH-01
21/01/2026,ORD103065,SKU0155,2,238.23,15,404.99,CUST01931,Alexandria,Store,,10.0,Completed,,WH-05
02/19/2026,ORD102840,SKU0175,1,162.54,35,105.65,CUST01489,Giza,Store,Cash,6.0,Completed,Youssef,WH-02
